#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
273728:4947,05/20/16 19:02:03,104,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.005338479,0.004936529
273730:4947,05/20/16 19:47:25,2126,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.089636009,0.087164263
274094:4953,05/27/16 02:21:04,225,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.010213593,0.009827929
274146:4956,05/27/16 22:11:21,70,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.005949146,0.005167528
274157:4958,05/28/16 11:50:04,427,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.042569972,0.040320662
274159:4958,05/28/16 14:43:47,43,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.004056289,0.003593492
274160:4958,05/28/16 15:02:52,211,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.019315856,0.018178774
274161:4958,05/28/16 16:26:18,516,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.044054574,0.042544990
274172:4960,05/29/16 00:45:19,65,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.007141239,0.006331700
274198:4961,05/29/16 20:00:35,112,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.013365488,0.012189941
274199:4961,05/29/16 20:45:19,630,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.070122652,0.066646477
274200:4961,05/30/16 00:53:47,674,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.065519821,0.063574858
274240:4964,05/30/16 13:59:19,83,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.010778703,0.009915747
274241:4964,05/30/16 14:43:35,1176,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.137234795,0.131592723
274244:4964,05/30/16 22:37:51,593,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.058720570,0.056837861
274250:4965,05/31/16 05:55:31,703,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v1,0.101371913,0.095683610
