#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
274442:4990,06/06/16 01:05:09,752,HLT_IsoMu24_v1,0.103278232,0.099915777
274954:5005,06/11/16 09:40:51,21,HLT_IsoMu24_v2,0.001228921,0.000974299
274955:5005,06/11/16 09:52:07,91,HLT_IsoMu24_v2,0.005052663,0.004820249
274968:5013,06/11/16 22:51:22,1205,HLT_IsoMu24_v2,0.206624707,0.195698191
274969:5013,06/12/16 06:41:54,1003,HLT_IsoMu24_v2,0.137163748,0.127759847
274970:5013,06/12/16 13:12:54,47,HLT_IsoMu24_v2,0.005763101,0.004336803
274971:5013,06/12/16 13:33:30,905,HLT_IsoMu24_v2,0.101595307,0.098459293
274998:5017,06/13/16 04:19:30,725,HLT_IsoMu24_v2,0.121684863,0.114126647
274999:5017,06/13/16 09:04:45,1252,HLT_IsoMu24_v2,0.171467570,0.164254471
275000:5017,06/13/16 17:15:35,140,HLT_IsoMu24_v2,0.016957498,0.015947691
275001:5017,06/13/16 18:12:42,2057,HLT_IsoMu24_v2,0.204673305,0.199348168
275059:5020,06/14/16 16:49:52,42,HLT_IsoMu24_v2,0.007862860,0.006173178
275066:5020,06/14/16 17:45:35,105,HLT_IsoMu24_v2,0.021196414,0.018455627
275067:5020,06/14/16 18:28:40,396,HLT_IsoMu24_v2,0.075059031,0.071620415
275068:5020,06/14/16 21:05:49,921,HLT_IsoMu24_v2,0.149753658,0.143137052
275073:5020,06/15/16 03:32:47,519,HLT_IsoMu24_v2,0.071276034,0.068508877
275074:5020,06/15/16 06:56:59,647,HLT_IsoMu24_v2,0.078909615,0.076334143
275124:5021,06/15/16 17:50:26,328,HLT_IsoMu24_v2,0.059890435,0.056673718
275125:5021,06/15/16 20:00:21,989,HLT_IsoMu24_v2,0.157464292,0.150728669
275282:5024,06/17/16 00:05:52,91,HLT_IsoMu24_v2,0.015912856,0.014901711
275283:5024,06/17/16 00:43:11,132,HLT_IsoMu24_v2,0.023564069,0.022437984
275284:5024,06/17/16 01:36:53,74,HLT_IsoMu24_v2,0.012930306,0.012449043
275290:5024,06/17/16 03:58:56,48,HLT_IsoMu24_v2,0.007698960,0.002679610
275291:5024,06/17/16 04:28:35,352,HLT_IsoMu24_v2,0.054181060,0.051726835
275292:5024,06/17/16 06:46:47,121,HLT_IsoMu24_v2,0.016448089,0.015676583
275293:5024,06/17/16 07:37:27,200,HLT_IsoMu24_v2,0.026019764,0.025137954
275309:5026,06/17/16 13:48:15,570,HLT_IsoMu24_v2,0.086903879,0.082747896
275310:5026,06/17/16 17:32:53,1935,HLT_IsoMu24_v2,0.231569260,0.223928386
275311:5026,06/18/16 06:07:07,1253,HLT_IsoMu24_v2,0.110651647,0.108015050
275319:5027,06/18/16 18:56:15,146,HLT_IsoMu24_v2,0.026729383,0.024647864
275337:5027,06/18/16 21:26:04,430,HLT_IsoMu24_v2,0.072325734,0.068989273
275338:5027,06/19/16 00:15:37,520,HLT_IsoMu24_v2,0.078279634,0.075749680
275344:5028,06/19/16 08:18:25,287,HLT_IsoMu24_v2,0.053925344,0.050722207
275345:5028,06/19/16 10:12:11,353,HLT_IsoMu24_v2,0.062652247,0.059911242
275370:5029,06/19/16 16:19:29,291,HLT_IsoMu24_v2,0.055920212,0.052091600
275371:5029,06/19/16 18:16:49,569,HLT_IsoMu24_v2,0.100184760,0.094980778
275375:5030,06/20/16 02:17:12,1327,HLT_IsoMu24_v2,0.216056608,0.207472096
275376:5030,06/20/16 10:55:04,3096,HLT_IsoMu24_v2,0.334800524,0.326027959
275657:5038,06/24/16 03:32:32,109,HLT_IsoMu24_v2,0.020906753,0.018443210
275658:5038,06/24/16 04:16:07,344,HLT_IsoMu24_v2,0.064757702,0.060098562
275659:5038,06/24/16 06:31:38,17,HLT_IsoMu24_v2,0.003062351,0.002957970
275761:5043,06/25/16 04:24:16,11,HLT_IsoMu24_v2,0.002346518,0.001681831
275767:5043,06/25/16 05:31:36,8,HLT_IsoMu24_v2,0.001611087,0.000712075
275772:5043,06/25/16 06:28:17,61,HLT_IsoMu24_v2,0.011821780,0.010451059
275773:5043,06/25/16 06:53:33,12,HLT_IsoMu24_v2,0.002289508,0.001193548
275774:5043,06/25/16 07:01:55,316,HLT_IsoMu24_v2,0.058895815,0.055616598
275776:5043,06/25/16 09:11:23,143,HLT_IsoMu24_v2,0.025259532,0.023487065
275777:5043,06/25/16 10:12:24,304,HLT_IsoMu24_v2,0.051032323,0.048382200
