#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
302661:6193,09/12/17 22:27:07,67,HLT_IsoMu24_v10,0.014158063,0.009465408
302663:6193,09/12/17 23:00:30,706,HLT_IsoMu24_v10,0.137829628,0.134253685
303825:6239,09/24/17 07:38:22,180,HLT_IsoMu24_v10,0.023267728,0.022834484
303832:6240,09/24/17 11:15:32,1848,HLT_IsoMu24_v10,0.328619707,0.319145669
303838:6241,09/25/17 01:48:14,1963,HLT_IsoMu24_v10,0.392733747,0.380035365
303885:6243,09/25/17 19:09:18,1907,HLT_IsoMu24_v10,0.390502691,0.376414214
303948:6245,09/26/17 12:47:20,1624,HLT_IsoMu24_v10,0.366223327,0.351609948
303998:6247,09/27/17 07:04:50,262,HLT_IsoMu24_v10,0.079268301,0.073026071
303999:6247,09/27/17 08:51:42,747,HLT_IsoMu24_v10,0.179784101,0.172738813
304000:6247,09/27/17 13:43:21,56,HLT_IsoMu24_v10,0.010854211,0.010644324
304062:6252,09/27/17 20:37:25,1961,HLT_IsoMu24_v10,0.394968863,0.382104603
304119:6253,09/28/17 12:28:48,72,HLT_IsoMu24_v10,0.023552054,0.020997149
304120:6253,09/28/17 13:00:38,252,HLT_IsoMu24_v10,0.077523528,0.072288318
304125:6253,09/28/17 14:40:12,1769,HLT_IsoMu24_v10,0.347273370,0.338100566
304144:6255,09/29/17 05:52:01,2518,HLT_IsoMu24_v10,0.537021880,0.515153226
304158:6258,09/30/17 06:34:02,1922,HLT_IsoMu24_v10,0.383216886,0.370884680
304169:6259,09/30/17 22:12:01,1666,HLT_IsoMu24_v10,0.349924792,0.338518799
304170:6259,10/01/17 09:08:28,620,HLT_IsoMu24_v10,0.077076858,0.075626313
304199:6261,10/01/17 18:52:32,5,HLT_IsoMu24_v10,0.001576346,0.000059034
304200:6261,10/01/17 18:55:56,321,HLT_IsoMu24_v10,0.092919221,0.088141923
304204:6262,10/01/17 23:41:28,527,HLT_IsoMu24_v10,0.156082506,0.146532353
304209:6263,10/02/17 05:33:50,405,HLT_IsoMu24_v10,0.126121024,0.116173536
304291:6266,10/02/17 17:40:12,22,HLT_IsoMu24_v10,0.005820331,0.003372765
304292:6266,10/02/17 17:51:42,1674,HLT_IsoMu24_v10,0.342800773,0.324465751
304333:6268,10/03/17 11:53:23,1244,HLT_IsoMu24_v10,0.275720776,0.265074499
304366:6271,10/04/17 11:14:58,1498,HLT_IsoMu24_v10,0.328380477,0.316607985
304447:6272,10/05/17 02:46:34,1410,HLT_IsoMu24_v10,0.310738652,0.297036961
304451:6272,10/05/17 12:14:42,54,HLT_IsoMu24_v10,0.007874267,0.007415690
304507:6275,10/05/17 21:51:17,186,HLT_IsoMu24_v10,0.053865239,0.039383190
304508:6275,10/05/17 23:07:03,1324,HLT_IsoMu24_v10,0.254739967,0.248024590
304562:6276,10/06/17 13:54:28,581,HLT_IsoMu24_v10,0.164251183,0.154567967
304616:6278,10/06/17 23:46:48,710,HLT_IsoMu24_v10,0.189991496,0.181339200
304625:6279,10/07/17 09:35:56,153,HLT_IsoMu24_v10,0.047973200,0.042820147
304626:6279,10/07/17 10:38:44,8,HLT_IsoMu24_v10,0.002531789,0.002315882
304654:6283,10/08/17 03:21:25,347,HLT_IsoMu24_v10,0.105603215,0.079615230
304655:6283,10/08/17 05:39:51,1194,HLT_IsoMu24_v10,0.238836044,0.229947014
304662:6284,10/08/17 17:44:47,39,HLT_IsoMu24_v10,0.012842367,0.010619824
304663:6284,10/08/17 18:01:29,689,HLT_IsoMu24_v10,0.185544278,0.177083905
304671:6285,10/09/17 02:43:01,758,HLT_IsoMu24_v10,0.196851671,0.187310255
304672:6285,10/09/17 08:09:10,60,HLT_IsoMu24_v10,0.012453585,0.012167963
304737:6287,10/09/17 19:55:53,14,HLT_IsoMu24_v10,0.004823171,0.004242063
304738:6287,10/09/17 22:46:07,1313,HLT_IsoMu24_v10,0.303894855,0.292325412
304739:6287,10/10/17 07:20:18,11,HLT_IsoMu24_v10,0.001730051,0.001550956
304740:6287,10/10/17 07:25:27,278,HLT_IsoMu24_v10,0.040808991,0.039852170
304778:6288,10/10/17 15:47:07,1297,HLT_IsoMu24_v10,0.273930564,0.266216593
304797:6291,10/11/17 09:38:47,2523,HLT_IsoMu24_v10,0.448761644,0.435186386
305044:6297,10/13/17 21:21:21,165,HLT_IsoMu24_v10,0.053268409,0.050130362
305045:6297,10/13/17 23:11:07,873,HLT_IsoMu24_v10,0.211531418,0.202352038
305046:6297,10/14/17 04:51:45,683,HLT_IsoMu24_v10,0.111406156,0.108548626
305059:6298,10/14/17 14:46:03,6,HLT_IsoMu24_v10,0.002049947,0.001621316
305063:6298,10/14/17 15:29:31,6,HLT_IsoMu24_v10,0.001957467,0.001350976
305064:6298,10/14/17 15:34:27,2045,HLT_IsoMu24_v10,0.391763826,0.380018945
305081:6300,10/15/17 09:12:11,1039,HLT_IsoMu24_v10,0.328135547,0.310486152
305112:6303,10/15/17 23:37:41,1376,HLT_IsoMu24_v10,0.391960849,0.374427318
305113:6303,10/16/17 08:40:46,59,HLT_IsoMu24_v10,0.011402734,0.010930752
305114:6303,10/16/17 09:05:22,526,HLT_IsoMu24_v10,0.087283980,0.085167818
305186:6304,10/16/17 22:23:21,50,HLT_IsoMu24_v10,0.013839024,0.012849044
305188:6304,10/16/17 23:07:05,1002,HLT_IsoMu24_v10,0.204476365,0.198329647
305202:6305,10/17/17 11:23:25,175,HLT_IsoMu24_v10,0.056398877,0.051015752
305204:6305,10/17/17 13:20:31,1229,HLT_IsoMu24_v10,0.262804247,0.254512562
305207:6306,10/18/17 03:33:00,411,HLT_IsoMu24_v10,0.120357737,0.115390942
305208:6306,10/18/17 06:15:41,372,HLT_IsoMu24_v10,0.086604556,0.083056036
305234:6307,10/18/17 11:04:32,35,HLT_IsoMu24_v10,0.012215388,0.008952146
305236:6307,10/18/17 11:28:42,23,HLT_IsoMu24_v10,0.008001486,0.006486870
305237:6307,10/18/17 11:42:18,1146,HLT_IsoMu24_v10,0.353830403,0.337866398
305247:6308,10/18/17 23:58:51,374,HLT_IsoMu24_v10,0.130388858,0.122321694
305248:6308,10/19/17 02:26:29,952,HLT_IsoMu24_v10,0.271764509,0.257882530
305252:6308,10/19/17 09:09:00,548,HLT_IsoMu24_v10,0.097354287,0.095039739
305282:6309,10/19/17 15:32:59,121,HLT_IsoMu24_v10,0.042213082,0.040353282
305310:6311,10/19/17 20:29:57,384,HLT_IsoMu24_v10,0.133771033,0.125818266
305311:6311,10/19/17 23:03:23,153,HLT_IsoMu24_v10,0.050760572,0.047386625
305312:6311,10/20/17 00:05:08,227,HLT_IsoMu24_v10,0.072385318,0.068271226
305313:6311,10/20/17 01:35:47,739,HLT_IsoMu24_v10,0.178188668,0.170164197
305314:6311,10/20/17 06:25:45,404,HLT_IsoMu24_v10,0.070088392,0.068334406
305341:6312,10/20/17 15:56:39,236,HLT_IsoMu24_v10,0.071561706,0.067357719
305349:6312,10/20/17 17:29:36,30,HLT_IsoMu24_v10,0.008268114,0.003880846
305350:6312,10/20/17 17:43:01,15,HLT_IsoMu24_v10,0.004064653,0.003820111
305351:6312,10/20/17 17:51:38,868,HLT_IsoMu24_v10,0.185011654,0.178341011
305365:6314,10/21/17 09:12:55,365,HLT_IsoMu24_v10,0.106263928,0.100855688
305366:6314,10/21/17 11:46:55,1239,HLT_IsoMu24_v10,0.239446349,0.232273985
305377:6315,10/22/17 02:30:59,1266,HLT_IsoMu24_v10,0.330742135,0.316861767
305406:6317,10/22/17 23:17:05,1221,HLT_IsoMu24_v10,0.253336573,0.244655881
305440:6318,10/23/17 10:50:33,266,HLT_IsoMu24_v10,0.092395029,0.083253340
305441:6318,10/23/17 12:36:13,121,HLT_IsoMu24_v10,0.038085372,0.036615177
305516:6323,10/23/17 23:49:58,534,HLT_IsoMu24_v10,0.180293440,0.164919716
305517:6323,10/24/17 03:42:14,163,HLT_IsoMu24_v10,0.049736159,0.033973948
305518:6323,10/24/17 04:48:59,1134,HLT_IsoMu24_v10,0.242865953,0.233807313
305586:6324,10/24/17 17:47:43,529,HLT_IsoMu24_v10,0.180247510,0.170417394
305589:6324,10/24/17 22:47:21,691,HLT_IsoMu24_v10,0.170274056,0.162878243
305590:6324,10/25/17 03:17:26,1004,HLT_IsoMu24_v10,0.155970996,0.151936421
305636:6325,10/25/17 13:27:50,2326,HLT_IsoMu24_v10,0.548675103,0.525219671
305766:6337,10/27/17 04:37:33,847,HLT_IsoMu24_v10,0.276827604,0.263689496
305809:6341,10/27/17 23:20:38,142,HLT_IsoMu24_v10,0.048880031,0.045952441
305814:6343,10/28/17 06:17:08,1823,HLT_IsoMu24_v10,0.469026860,0.446803627
305821:6344,10/28/17 20:29:22,772,HLT_IsoMu24_v10,0.255098811,0.240463320
305832:6346,10/29/17 11:22:50,180,HLT_IsoMu24_v10,0.062759526,0.058021275
305840:6346,10/29/17 15:39:01,1141,HLT_IsoMu24_v10,0.262149299,0.251347322
305842:6346,10/29/17 23:07:26,862,HLT_IsoMu24_v10,0.117828015,0.114870231
305862:6347,10/30/17 11:28:42,625,HLT_IsoMu24_v10,0.212680289,0.202188598
305898:6348,10/30/17 20:22:11,711,HLT_IsoMu24_v10,0.241359854,0.230935201
305902:6349,10/31/17 04:27:05,469,HLT_IsoMu24_v10,0.161708801,0.154344858
305967:6351,10/31/17 16:08:26,32,HLT_IsoMu24_v10,0.011124217,0.010507825
306029:6355,11/01/17 18:28:41,10,HLT_IsoMu24_v10,0.003486307,0.003145330
306036:6356,11/01/17 22:43:47,4,HLT_IsoMu24_v10,0.001396019,0.000072865
306037:6356,11/01/17 22:46:26,2,HLT_IsoMu24_v10,0.000702931,0.000645906
306038:6356,11/01/17 23:09:06,71,HLT_IsoMu24_v10,0.024811728,0.022655538
306041:6356,11/02/17 00:07:18,320,HLT_IsoMu24_v10,0.107522656,0.100003850
306042:6356,11/02/17 02:14:22,365,HLT_IsoMu24_v10,0.106023825,0.100185074
306048:6356,11/02/17 04:39:06,136,HLT_IsoMu24_v10,0.034464827,0.032036620
306049:6356,11/02/17 05:33:33,358,HLT_IsoMu24_v10,0.078872655,0.075297556
306051:6356,11/02/17 08:00:13,415,HLT_IsoMu24_v10,0.072669368,0.070670052
306091:6358,11/02/17 18:49:45,183,HLT_IsoMu24_v10,0.060084632,0.055518470
306092:6358,11/02/17 20:04:27,972,HLT_IsoMu24_v10,0.235038926,0.220128194
306095:6358,11/03/17 02:42:56,300,HLT_IsoMu24_v10,0.050435816,0.049130689
306121:6360,11/03/17 13:15:57,91,HLT_IsoMu24_v10,0.031758830,0.028670528
306122:6360,11/03/17 13:53:17,127,HLT_IsoMu24_v10,0.044337089,0.040636078
306125:6360,11/03/17 14:46:12,2964,HLT_IsoMu24_v10,0.581028780,0.560771797
306126:6360,11/04/17 10:14:24,497,HLT_IsoMu24_v10,0.030334921,0.029717428
306134:6362,11/04/17 17:39:47,24,HLT_IsoMu24_v10,0.008375497,0.006957271
306135:6362,11/04/17 17:52:01,1095,HLT_IsoMu24_v10,0.349232517,0.329516189
306138:6362,11/05/17 01:32:21,1298,HLT_IsoMu24_v10,0.218013924,0.211381092
306139:6362,11/05/17 10:17:58,1112,HLT_IsoMu24_v10,0.103464849,0.101514714
306153:6364,11/06/17 02:35:56,83,HLT_IsoMu24_v10,0.028946871,0.026435393
306154:6364,11/06/17 03:10:19,1213,HLT_IsoMu24_v10,0.362250840,0.334755794
306155:6364,11/06/17 11:12:05,1440,HLT_IsoMu24_v10,0.225439982,0.219491926
306169:6364,11/06/17 21:43:34,735,HLT_IsoMu24_v10,0.068312137,0.066299041
306170:6364,11/07/17 02:33:04,15,HLT_IsoMu24_v10,0.001212293,0.001135254
306171:6364,11/07/17 02:41:35,503,HLT_IsoMu24_v10,0.036343851,0.035728272
306418:6370,11/09/17 02:11:31,66,HLT_IsoMu24_v11,0.022973290,0.020778732
306419:6370,11/09/17 02:41:06,58,HLT_IsoMu24_v11,0.020135929,0.018423612
306420:6370,11/09/17 03:06:38,108,HLT_IsoMu24_v11,0.037260249,0.034221123
306422:6370,11/09/17 04:30:37,115,HLT_IsoMu24_v11,0.036763197,0.034684710
306423:6370,11/09/17 05:16:28,323,HLT_IsoMu24_v11,0.090765408,0.085778258
306432:6370,11/09/17 08:44:06,339,HLT_IsoMu24_v11,0.034315611,0.033338319
306454:6371,11/09/17 14:18:49,85,HLT_IsoMu24_v11,0.029494176,0.026851397
306455:6371,11/09/17 14:53:13,6,HLT_IsoMu24_v11,0.002099691,0.001621957
306456:6371,11/09/17 14:58:09,783,HLT_IsoMu24_v11,0.247752690,0.237025486
306457:6371,11/09/17 20:03:47,28,HLT_IsoMu24_v11,0.007218752,0.006686619
306458:6371,11/09/17 20:15:39,221,HLT_IsoMu24_v11,0.053480365,0.051452197
306459:6371,11/09/17 22:00:10,2273,HLT_IsoMu24_v11,0.314899328,0.307670838
306460:6371,11/10/17 12:48:13,64,HLT_IsoMu24_v11,0.003866399,0.003722601
297050:5839,06/16/17 20:55:44,710,HLT_IsoMu24_v5,0.097230965,0.094724927
297056:5840,06/17/17 05:00:46,192,HLT_IsoMu24_v5,0.032591964,0.029288606
297057:5840,06/17/17 06:18:36,873,HLT_IsoMu24_v5,0.117049341,0.114452759
297099:5842,06/17/17 19:23:59,39,HLT_IsoMu24_v6,0.007762297,0.007194742
297100:5842,06/17/17 19:41:21,316,HLT_IsoMu24_v6,0.065289318,0.062141085
297114:5845,06/18/17 14:21:04,155,HLT_IsoMu24_v6,0.033937491,0.032863186
297101:5842,06/17/17 22:12:25,1085,HLT_IsoMu24_v6,0.165994010,0.161966021
297113:5845,06/18/17 12:43:12,239,HLT_IsoMu24_v6,0.056309686,0.052137598
297175:5848,06/19/17 19:04:40,76,HLT_IsoMu24_v6,0.017092268,0.015880451
297176:5848,06/19/17 19:42:18,196,HLT_IsoMu24_v6,0.041673883,0.039921738
297177:5848,06/19/17 21:04:30,158,HLT_IsoMu24_v6,0.031494949,0.030311823
297178:5848,06/19/17 22:09:07,1340,HLT_IsoMu24_v6,0.198288377,0.194468064
297179:5848,06/20/17 07:09:38,88,HLT_IsoMu24_v6,0.009751227,0.009401683
297218:5849,06/20/17 14:17:32,16,HLT_IsoMu24_v6,0.004303502,0.001611477
297219:5849,06/20/17 14:26:07,2607,HLT_IsoMu24_v6,0.434538012,0.421745795
297224:5849,06/21/17 07:56:03,125,HLT_IsoMu24_v6,0.011823265,0.011615493
297225:5849,06/21/17 08:49:06,25,HLT_IsoMu24_v6,0.002302389,0.002194206
297227:5849,06/21/17 09:04:44,184,HLT_IsoMu24_v6,0.015814928,0.015669416
297292:5856,06/22/17 02:42:29,735,HLT_IsoMu24_v6,0.181586511,0.171490118
297293:5856,06/22/17 07:41:33,139,HLT_IsoMu24_v6,0.028639409,0.027186604
