#Data tag : 23v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
316615:6706,05/20/18 11:12:45,338,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.050039803,0.049127397
316666:6709,05/20/18 23:51:33,981,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.290501772,0.279381290
316667:6709,05/21/18 06:15:41,197,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.043606324,0.042140099
316700:6710,05/21/18 13:45:22,311,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.121734638,0.114304211
316701:6710,05/21/18 16:12:33,479,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.150661379,0.143933326
316702:6710,05/21/18 19:21:19,388,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.098397047,0.095461886
316715:6711,05/22/18 03:10:33,13,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.003351253,0.003000536
316716:6711,05/22/18 03:30:21,181,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.069727677,0.061792771
316717:6711,05/22/18 04:44:00,192,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.066618266,0.063385896
316718:6711,05/22/18 06:00:35,311,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.093701986,0.090222571
316719:6711,05/22/18 08:17:36,136,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.035381806,0.032449482
316720:6711,05/22/18 09:16:06,182,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.043150675,0.041732114
316721:6711,05/22/18 10:29:42,15,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.003344665,0.003260078
316722:6711,05/22/18 10:45:58,751,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.139833719,0.134760529
316723:6711,05/22/18 15:38:48,64,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.009830576,0.009621132
316758:6712,05/22/18 18:43:00,1599,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.472002595,0.455682721
316766:6714,05/23/18 07:50:20,2148,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.578885603,0.561052774
316876:6719,05/25/18 01:17:15,610,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.236503579,0.216379022
316877:6719,05/25/18 05:18:15,395,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.115167832,0.111051479
316879:6719,05/25/18 08:01:35,156,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.038537500,0.036513199
316928:6724,05/25/18 19:30:22,149,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.045713438,0.044417240
316985:6731,05/27/18 22:04:08,471,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.178089815,0.172546110
316993:6733,05/28/18 05:32:50,211,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.079701346,0.074473713
316994:6733,05/28/18 06:58:46,14,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.005071474,0.004777100
316995:6733,05/28/18 07:06:29,623,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.191895663,0.186194514
317080:6737,05/28/18 22:40:32,26,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.008321786,0.007844260
317087:6738,05/29/18 01:14:11,741,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.252944673,0.243200389
317089:6738,05/29/18 06:46:51,1003,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.221327453,0.212904926
317182:6741,05/30/18 11:15:46,1377,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.421884343,0.406207245
317212:6744,05/31/18 04:42:17,140,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.054310040,0.051172376
317213:6744,05/31/18 05:40:05,375,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.130330487,0.125489076
317279:6747,05/31/18 19:11:10,466,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.068311783,0.065891594
317291:6749,06/01/18 04:53:28,791,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.283387869,0.274028870
317292:6749,06/01/18 10:08:05,330,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.087646871,0.085006647
317297:6749,06/01/18 13:34:35,697,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.127414434,0.123798905
317319:6751,06/01/18 21:42:33,139,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.056781549,0.053514561
317320:6751,06/01/18 22:37:54,1820,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.477050150,0.460767275
317338:6752,06/02/18 12:48:26,42,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.015939426,0.013631072
317339:6752,06/02/18 13:06:14,163,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.068357516,0.065749760
317340:6752,06/02/18 14:17:48,418,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.147844107,0.140596348
317382:6755,06/03/18 18:34:21,71,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.027788964,0.024139434
317383:6755,06/03/18 19:05:19,58,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.023899464,0.022451239
317391:6757,06/04/18 05:21:59,8,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.003496514,0.002717287
317392:6757,06/04/18 05:27:44,1898,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.505356146,0.490656629
317435:6759,06/05/18 02:15:36,1397,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.374444906,0.360612921
317438:6759,06/05/18 11:20:20,307,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.051746867,0.049709578
317475:6761,06/05/18 20:13:47,68,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.027077537,0.025761150
317478:6761,06/05/18 20:47:21,23,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.008476414,0.007937242
317484:6761,06/05/18 21:51:18,523,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.165745170,0.160355997
317488:6761,06/06/18 01:26:30,844,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.186916038,0.181128073
317527:6763,06/07/18 00:52:12,1447,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.466677521,0.452099029
317591:6768,06/08/18 09:07:54,292,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.115251802,0.111116517
317626:6770,06/08/18 22:45:30,2006,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.546495591,0.528939540
317640:6772,06/09/18 15:47:48,801,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.271611233,0.261179265
317641:6772,06/09/18 21:02:09,1390,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.276436218,0.268315019
317648:6773,06/10/18 08:27:56,95,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.037465896,0.033881916
317649:6773,06/10/18 09:08:12,621,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.200450208,0.193211576
317650:6773,06/10/18 13:10:27,1304,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.264311478,0.255996426
317661:6774,06/10/18 23:56:59,1222,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.387535047,0.375651112
317663:6774,06/11/18 08:27:15,858,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.157242875,0.153301355
317683:6776,06/11/18 18:18:33,320,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.122368155,0.117851782
317696:6778,06/12/18 02:00:42,645,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.237876176,0.228786857
318733:6850,06/27/18 00:28:18,33,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.002986044,0.002792197
318828:6858,06/28/18 08:30:24,70,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.013680177,0.013229261
318872:6860,06/28/18 17:50:31,272,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.095225963,0.091854514
318874:6860,06/28/18 19:39:38,320,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.104220627,0.099565217
318876:6860,06/28/18 21:45:23,161,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.049033569,0.046587025
318877:6860,06/28/18 22:49:22,615,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.165061387,0.160548836
319077:6874,07/02/18 01:27:46,41,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.016847099,0.016371875
319337:6901,07/08/18 04:05:51,2193,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.237348102,0.232388818
319347:6904,07/08/18 21:53:18,651,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.229076515,0.210856031
319348:6904,07/09/18 02:07:18,37,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.010960648,0.005006475
319349:6904,07/09/18 02:23:34,148,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.041965227,0.040843828
319449:6909,07/09/18 22:59:32,698,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.259586491,0.249173726
319450:6909,07/10/18 03:32:44,681,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.212504803,0.207045612
319456:6909,07/10/18 09:08:40,209,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.054018897,0.052015625
319459:6909,07/10/18 10:32:35,78,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.017641441,0.017212101
319486:6911,07/11/18 11:10:21,66,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.021061388,0.020314797
319503:6911,07/11/18 19:30:46,317,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.094813078,0.090959188
319524:6912,07/12/18 00:27:29,1424,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.470771755,0.456701499
319526:6912,07/12/18 10:14:19,282,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.071759686,0.069659575
319528:6912,07/12/18 12:12:58,254,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.059799445,0.058410906
