#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
320838:7020,08/04/18 17:31:12,265,HLT_OldMu100_v3,0.096929169,0.092366779
320840:7020,08/04/18 19:20:14,471,HLT_OldMu100_v3,0.146843682,0.141043965
320841:7020,08/04/18 22:26:03,205,HLT_OldMu100_v3,0.052347912,0.050468420
320853:7024,08/05/18 06:48:20,329,HLT_OldMu100_v3,0.122364454,0.118066392
320854:7024,08/05/18 08:59:06,125,HLT_OldMu100_v3,0.041401284,0.039645199
320855:7024,08/05/18 09:50:43,565,HLT_OldMu100_v3,0.151992268,0.146560086
320856:7024,08/05/18 13:36:28,159,HLT_OldMu100_v3,0.034598947,0.033490997
320857:7024,08/05/18 14:39:57,272,HLT_OldMu100_v3,0.054740677,0.052860042
320858:7024,08/05/18 16:27:33,230,HLT_OldMu100_v3,0.039032636,0.037521219
320859:7024,08/05/18 18:00:16,40,HLT_OldMu100_v3,0.005145835,0.004926687
320887:7026,08/05/18 22:38:34,273,HLT_OldMu100_v3,0.107834229,0.104362439
320888:7026,08/06/18 00:26:10,26,HLT_OldMu100_v3,0.009764341,0.009500266
320916:7031,08/06/18 09:12:39,24,HLT_OldMu100_v3,0.007336276,0.006635055
320917:7031,08/06/18 09:25:17,1926,HLT_OldMu100_v3,0.492701094,0.477804518
320920:7031,08/06/18 21:56:15,178,HLT_OldMu100_v3,0.024669321,0.024013498
320933:7033,08/07/18 03:29:36,172,HLT_OldMu100_v3,0.054447320,0.051966171
320934:7033,08/07/18 04:38:31,826,HLT_OldMu100_v3,0.217433134,0.210461750
320936:7033,08/07/18 10:01:22,400,HLT_OldMu100_v3,0.081580378,0.078320362
320941:7033,08/07/18 12:39:42,93,HLT_OldMu100_v3,0.016178969,0.015638136
320980:7035,08/07/18 15:52:40,99,HLT_OldMu100_v3,0.039561990,0.038407873
320995:7036,08/07/18 19:28:55,183,HLT_OldMu100_v3,0.028183311,0.025796208
321012:7037,08/08/18 13:58:30,47,HLT_OldMu100_v3,0.005390360,0.004974461
320996:7036,08/07/18 20:42:30,380,HLT_OldMu100_v3,0.050584199,0.048288004
321004:7037,08/08/18 01:47:42,147,HLT_OldMu100_v3,0.050292511,0.046906845
321005:7037,08/08/18 02:48:15,61,HLT_OldMu100_v3,0.021380276,0.019195962
321006:7037,08/08/18 03:15:04,162,HLT_OldMu100_v3,0.054086488,0.051704609
321007:7037,08/08/18 04:19:56,829,HLT_OldMu100_v3,0.209655229,0.202764245
321009:7037,08/08/18 09:43:25,79,HLT_OldMu100_v3,0.015507911,0.014732991
321010:7037,08/08/18 10:16:22,342,HLT_OldMu100_v3,0.059726475,0.057206849
321011:7037,08/08/18 12:32:48,211,HLT_OldMu100_v3,0.031527387,0.028948924
321051:7039,08/09/18 03:17:54,1113,HLT_OldMu100_v3,0.326958500,0.311579165
321055:7039,08/09/18 10:35:36,730,HLT_OldMu100_v3,0.128411902,0.125495933
321067:7040,08/09/18 18:21:44,593,HLT_OldMu100_v3,0.179548125,0.172708151
321068:7040,08/09/18 22:16:40,707,HLT_OldMu100_v3,0.151437644,0.147137442
321069:7040,08/10/18 02:54:15,313,HLT_OldMu100_v3,0.051305666,0.049557953
321119:7042,08/10/18 15:12:52,169,HLT_OldMu100_v3,0.062509650,0.058668900
321121:7042,08/10/18 16:22:06,46,HLT_OldMu100_v3,0.017000155,0.015831597
321122:7042,08/10/18 16:42:10,391,HLT_OldMu100_v3,0.126908585,0.120347054
321124:7042,08/10/18 19:20:25,818,HLT_OldMu100_v3,0.192704216,0.185308786
321126:7042,08/11/18 01:03:45,493,HLT_OldMu100_v3,0.081502902,0.078957727
321134:7043,08/11/18 08:39:55,38,HLT_OldMu100_v3,0.008416372,0.008164377
321138:7043,08/11/18 09:32:55,735,HLT_OldMu100_v3,0.149386104,0.141978330
321140:7043,08/11/18 14:25:01,798,HLT_OldMu100_v3,0.119694313,0.116950318
321149:7045,08/11/18 22:25:55,1697,HLT_OldMu100_v3,0.446897297,0.433918740
321165:7047,08/12/18 15:19:23,2,HLT_OldMu100_v3,0.000806769,0.000389901
321166:7047,08/12/18 15:42:32,10,HLT_OldMu100_v3,0.003997497,0.003380967
321167:7047,08/12/18 15:51:01,918,HLT_OldMu100_v3,0.282765296,0.274128827
321177:7048,08/13/18 03:40:20,411,HLT_OldMu100_v3,0.156073976,0.151675475
321178:7048,08/13/18 06:57:22,74,HLT_OldMu100_v3,0.023596285,0.023034674
321218:7052,08/13/18 12:13:49,914,HLT_OldMu100_v3,0.296326976,0.282502603
321219:7052,08/13/18 18:10:44,930,HLT_OldMu100_v3,0.186212149,0.181190276
321221:7052,08/14/18 00:13:21,40,HLT_OldMu100_v3,0.006038632,0.005906224
321230:7053,08/14/18 03:33:41,81,HLT_OldMu100_v3,0.032086696,0.022670580
321231:7053,08/14/18 04:09:24,59,HLT_OldMu100_v3,0.024679837,0.014523788
321232:7053,08/14/18 04:36:11,24,HLT_OldMu100_v3,0.009687359,0.006057973
321233:7053,08/14/18 04:47:55,727,HLT_OldMu100_v3,0.238950290,0.231854179
321262:7054,08/14/18 12:50:07,4,HLT_OldMu100_v3,0.001737804,0.001669137
321283:7055,08/14/18 15:05:56,310,HLT_OldMu100_v3,0.124954571,0.119781941
321294:7055,08/14/18 17:35:51,62,HLT_OldMu100_v3,0.022067690,0.020610644
321295:7055,08/14/18 18:01:35,734,HLT_OldMu100_v3,0.208662651,0.201491521
321296:7055,08/14/18 22:55:44,56,HLT_OldMu100_v3,0.012397972,0.011876652
321305:7056,08/15/18 02:02:21,2628,HLT_OldMu100_v3,0.622183256,0.601908061
321393:7058,08/17/18 05:32:36,138,HLT_OldMu100_v3,0.051871336,0.049689602
321311:7056,08/15/18 20:48:28,10,HLT_OldMu100_v3,0.000941657,0.000473244
321312:7056,08/15/18 20:55:17,761,HLT_OldMu100_v3,0.061529771,0.060265791
321313:7056,08/16/18 01:55:17,408,HLT_OldMu100_v3,0.026959447,0.026586118
321396:7058,08/17/18 06:29:54,1469,HLT_OldMu100_v3,0.378299150,0.365020314
321397:7058,08/17/18 16:06:23,365,HLT_OldMu100_v3,0.053675227,0.052262679
321414:7061,08/17/18 21:14:10,1243,HLT_OldMu100_v3,0.395277056,0.380804424
321415:7061,08/18/18 05:21:19,804,HLT_OldMu100_v3,0.146244030,0.142214244
321431:7063,08/18/18 13:51:46,153,HLT_OldMu100_v3,0.059087283,0.055908397
321432:7063,08/18/18 14:54:29,47,HLT_OldMu100_v3,0.018178820,0.016578099
321433:7063,08/18/18 15:15:09,125,HLT_OldMu100_v3,0.045595800,0.042731868
321434:7063,08/18/18 16:07:00,642,HLT_OldMu100_v3,0.187643020,0.180883530
321436:7063,08/18/18 20:20:52,710,HLT_OldMu100_v3,0.142080158,0.138442512
321457:7065,08/19/18 07:38:11,1844,HLT_OldMu100_v3,0.501712911,0.482764913
321461:7065,08/19/18 19:38:10,149,HLT_OldMu100_v3,0.021566373,0.021013159
321475:7069,08/20/18 01:30:43,2028,HLT_OldMu100_v3,0.488692562,0.471915197
321710:7078,08/23/18 13:20:08,52,HLT_OldMu100_v3,0.018046407,0.017235540
321712:7078,08/23/18 13:42:14,247,HLT_OldMu100_v3,0.087886898,0.084378813
321730:7080,08/23/18 21:10:55,286,HLT_OldMu100_v3,0.112376795,0.102671758
321732:7080,08/23/18 23:11:04,1407,HLT_OldMu100_v3,0.358203372,0.344693885
321735:7080,08/24/18 08:33:27,146,HLT_OldMu100_v3,0.024345311,0.023661372
321755:7083,08/24/18 13:48:50,686,HLT_OldMu100_v3,0.221471113,0.213439063
321758:7083,08/24/18 18:21:07,152,HLT_OldMu100_v3,0.038637582,0.037517794
321760:7083,08/24/18 19:44:52,805,HLT_OldMu100_v3,0.150633274,0.146154011
321773:7087,08/25/18 12:11:58,55,HLT_OldMu100_v3,0.022124595,0.021058973
321774:7087,08/25/18 12:43:49,117,HLT_OldMu100_v3,0.045889667,0.043723511
321775:7087,08/25/18 13:36:11,13,HLT_OldMu100_v3,0.004960672,0.004807280
321776:7087,08/25/18 13:57:38,30,HLT_OldMu100_v3,0.010990099,0.010304763
321777:7087,08/25/18 14:14:59,187,HLT_OldMu100_v3,0.063977373,0.058617297
321778:7087,08/25/18 16:07:27,136,HLT_OldMu100_v3,0.039886693,0.036058523
321780:7087,08/25/18 17:04:57,481,HLT_OldMu100_v3,0.116934171,0.113675311
321781:7087,08/25/18 20:38:11,380,HLT_OldMu100_v3,0.070570387,0.068009371
321813:7090,08/26/18 09:20:15,321,HLT_OldMu100_v3,0.125076616,0.120244832
321815:7090,08/26/18 12:01:16,23,HLT_OldMu100_v3,0.007776422,0.005120243
321817:7090,08/26/18 12:20:00,536,HLT_OldMu100_v3,0.153548703,0.148474427
321818:7090,08/26/18 15:50:06,690,HLT_OldMu100_v3,0.142890518,0.138016019
321820:7090,08/26/18 20:26:15,214,HLT_OldMu100_v3,0.032881015,0.032069065
321831:7091,08/27/18 00:10:22,752,HLT_OldMu100_v3,0.259149765,0.248044751
321832:7091,08/27/18 05:06:22,494,HLT_OldMu100_v3,0.120328175,0.115962445
321833:7091,08/27/18 08:27:00,398,HLT_OldMu100_v3,0.076879192,0.074191075
321834:7091,08/27/18 11:05:28,333,HLT_OldMu100_v3,0.051569880,0.049809670
321879:7092,08/27/18 17:57:43,265,HLT_OldMu100_v3,0.096052892,0.090171380
321880:7092,08/27/18 20:01:46,130,HLT_OldMu100_v3,0.042742557,0.041376114
321887:7095,08/28/18 01:04:04,895,HLT_OldMu100_v3,0.287812076,0.276943266
321908:7097,08/28/18 13:40:10,426,HLT_OldMu100_v3,0.155764565,0.145315917
321909:7097,08/28/18 16:31:34,1653,HLT_OldMu100_v3,0.351570764,0.340571266
321917:7098,08/29/18 05:24:24,798,HLT_OldMu100_v3,0.271677366,0.261222200
321919:7098,08/29/18 10:38:52,6,HLT_OldMu100_v3,0.001642885,0.001488833
321933:7099,08/29/18 14:09:13,282,HLT_OldMu100_v3,0.104892253,0.101008189
321960:7101,08/29/18 21:26:49,24,HLT_OldMu100_v3,0.007956294,0.007304554
321961:7101,08/29/18 21:43:01,354,HLT_OldMu100_v3,0.138274286,0.132127458
321973:7105,08/30/18 09:44:30,1208,HLT_OldMu100_v3,0.373340022,0.358669402
321975:7105,08/30/18 17:37:18,866,HLT_OldMu100_v3,0.150779297,0.145784329
321988:7108,08/31/18 03:56:29,1329,HLT_OldMu100_v3,0.399922668,0.384024317
321990:7108,08/31/18 13:16:37,471,HLT_OldMu100_v3,0.083327180,0.081032253
322013:7109,08/31/18 18:44:38,9,HLT_OldMu100_v3,0.002365180,0.001146119
322014:7109,08/31/18 18:52:10,17,HLT_OldMu100_v3,0.007087857,0.006669932
322022:7110,08/31/18 21:02:55,1749,HLT_OldMu100_v3,0.469845842,0.452971430
322040:7112,09/01/18 11:09:06,39,HLT_OldMu100_v3,0.014437163,0.013692557
322057:7114,09/01/18 20:28:32,21,HLT_OldMu100_v3,0.008913070,0.008235563
322068:7117,09/02/18 02:40:56,674,HLT_OldMu100_v3,0.243733114,0.232601308
322079:7118,09/02/18 11:24:26,360,HLT_OldMu100_v3,0.146805575,0.140246021
322106:7120,09/02/18 21:40:43,824,HLT_OldMu100_v3,0.292894684,0.281861286
322113:7122,09/03/18 06:37:14,108,HLT_OldMu100_v3,0.043431902,0.040790092
322118:7122,09/03/18 07:20:37,861,HLT_OldMu100_v3,0.278953042,0.268230856
322179:7123,09/03/18 16:39:51,1739,HLT_OldMu100_v3,0.487943251,0.469752688
322201:7124,09/04/18 05:55:39,222,HLT_OldMu100_v3,0.090597154,0.084336162
322204:7124,09/04/18 07:24:58,1136,HLT_OldMu100_v3,0.325527556,0.311168309
322625:7145,09/10/18 03:32:10,1120,HLT_OldMu100_v3,0.347819181,0.335275725
322222:7124,09/04/18 14:53:45,526,HLT_OldMu100_v3,0.096306401,0.092744594
322252:7125,09/04/18 20:29:20,1545,HLT_OldMu100_v3,0.439092203,0.420360460
322317:7127,09/05/18 12:01:44,54,HLT_OldMu100_v3,0.020269796,0.019246082
322319:7127,09/05/18 12:25:29,161,HLT_OldMu100_v3,0.063768406,0.055502721
322322:7127,09/05/18 13:29:27,1107,HLT_OldMu100_v3,0.303553283,0.292465870
322324:7127,09/05/18 21:27:53,416,HLT_OldMu100_v3,0.071323558,0.069260009
322332:7128,09/06/18 02:11:56,1019,HLT_OldMu100_v3,0.326775499,0.313997936
322348:7131,09/06/18 13:43:39,1466,HLT_OldMu100_v3,0.430054056,0.414115030
322355:7132,09/07/18 01:05:42,99,HLT_OldMu100_v3,0.036049275,0.033876428
322356:7132,09/07/18 01:45:19,779,HLT_OldMu100_v3,0.242599960,0.234584984
322381:7133,09/07/18 11:10:32,533,HLT_OldMu100_v3,0.186112713,0.178731076
322407:7135,09/07/18 17:47:22,537,HLT_OldMu100_v3,0.178565543,0.169959735
322430:7137,09/08/18 01:19:19,739,HLT_OldMu100_v3,0.244777323,0.235403052
322431:7137,09/08/18 06:12:25,1161,HLT_OldMu100_v3,0.235684808,0.227639493
322480:7139,09/08/18 17:33:13,341,HLT_OldMu100_v3,0.117973968,0.109338205
322492:7139,09/08/18 20:56:03,1386,HLT_OldMu100_v3,0.297742455,0.287516409
322510:7142,09/09/18 08:32:39,9,HLT_OldMu100_v3,0.002497762,0.002228898
322599:7144,09/09/18 15:58:47,252,HLT_OldMu100_v3,0.100549613,0.094351445
322602:7144,09/09/18 17:40:01,69,HLT_OldMu100_v3,0.025794573,0.024109226
322603:7144,09/09/18 18:08:09,10,HLT_OldMu100_v3,0.003641638,0.002693914
322605:7144,09/09/18 18:13:23,280,HLT_OldMu100_v3,0.093445400,0.089624558
322617:7144,09/09/18 21:12:33,601,HLT_OldMu100_v3,0.141695210,0.136646284
322633:7145,09/10/18 10:51:34,249,HLT_OldMu100_v3,0.052624938,0.050945858
